ident,name,iso_country,iso_region,iata_code
RU-0047,Kazan Old Airport,RU,RU-TA,
RU-0048,Menzelinsk Airport,RU,RU-TA,
RU-0049,Yelabuga North Airport,RU,RU-TA,
RU-0050,Yamburg Airport,RU,RU-YAN,
RU-0051,Nikolsk Airport,RU,RU-VLG,
RU-0052,Baley Airport,RU,RU-CHI,
RU-0053,Iultin Airport,RU,RU-CHU,
RU-0054,Kyren Airport,RU,RU-BU,
RU-0055,Bereznik Airport,RU,RU-ARK,
RU-0056,Taksimo Airport,RU,RU-BU,
RU-0057,Tarnogskiy Gorodok Airport,RU,RU-VLG,
RU-0058,Tasayevo Airport,RU,RU-KYA,
RU-0059,Alakurtti Naval Air Base,RU,RU-MUR,
RU-0060,Chernyakhovsk Naval Air Base,RU,RU-KGD,
RU-0061,Donskoye Air Base,RU,RU-KGD,
RU-0062,Kalinovskaya Airfield,RU,RU-CE,
RU-0063,Lakhta Naval Air Base,RU,RU-ARK,
RU-0064,Ostrov Naval Air Base,RU,RU-PSK,
RU-0065,Pribylovo Naval Air Base,RU,RU-LEN,
RU-0066,Severomorsk-2 Naval Air Base,RU,RU-MUR,
RU-0067,Veshchevo Naval Air Base,RU,RU-LEN,
RU-0068,Kronshtadt Airfield,RU,RU-SPE,
RU-0069,Kummolovo Airfield,RU,RU-LEN,
RU-0070,Manushkino Airfield,RU,RU-LEN,
RU-0071,Kuznetsovo Airfield,RU,RU-KYA,
RU-0072,Gorskaya Airfield,RU,RU-SPE,
RU-0073,Gostilitsy Airfield,RU,RU-LEN,
RU-0074,Borki Airfield,RU,RU-NGR,
RU-0075,Korpikyulya Airfield,RU,RU-LEN,
RU-0076,Lepsari Airfield,RU,RU-LEN,
RU-0077,Sivoritsy Airfield,RU,RU-LEN,
RU-0078,Yermilovo Air Base,RU,RU-LEN,
RU-0079,Kuznetsovo Airfield,RU,RU-LEN,
RU-0080,Murmashi Airfield,RU,RU-MUR,
RU-0081,Leonidovo Air Base,RU,RU-SAK,
RU-0082,Bolchary Airport,RU,RU-KHM,
RU-0083,Verkhnyaya Zolotitsa Airport,RU,RU-ARK,
RU-0084,Vozhgora Airport,RU,RU-ARK,
RU-0085,Dolgoshchelye Airport,RU,RU-ARK,
RU-0086,Zavetnoe Airport,RU,RU-ROS,
RU-0087,Indiga Airport,RU,RU-NEN,
RU-0088,Urup Airport,RU,RU-SAK,
RU-0089,Krymsk Air Base,RU,RU-KDA,
RU-0090,Krasnodar Tsentralny Air Base,RU,RU-KDA,
RU-0091,Baronovskiy Airfield,RU,RU-KDA,
RU-0092,Myskhako Airport,RU,RU-KDA,
RU-0093,Sasovo Airfield,RU,RU-RYA,
RU-0094,Buguruslan Glavny Airfield,RU,RU-ORE,
RU-0095,Troekurovka Air Base,RU,RU-SAM,
RU-0096,Bezenchuk Airfield,RU,RU-SAM,
RU-0097,Oktyabrskiy Airfield,RU,RU-AD,
RU-0098,Oktyabrskiy Air Base,RU,RU-VGG,
RU-0099,Aleksandrovskoye Airport,RU,RU-TOM,
RU-0100,Amazar Air Base,RU,RU-CHI,
RU-0101,Ashuluk Airfield,RU,RU-AST,
RU-0102,Atkarsk Airport,RU,RU-SAR,
RU-0103,Azov Airfield,RU,RU-ROS,
RU-0104,Barabinsk Airport,RU,RU-NVS,
RU-0105,Barguzin Airport,RU,RU-BU,
RU-0106,Basy Airfield,RU,RU-AST,
RU-0107,Bataysk Air Base,RU,RU-ROS,
RU-0108,Berdsk Airfield,RU,RU-NVS,
RU-0109,ObGES Airfield,RU,RU-NVS,
RU-0110,Mochische Airfield,RU,RU-NVS,
RU-0111,Dresba Air Base,RU,RU-CHU,
RU-0112,Yevsino Airfield,RU,RU-NVS,
RU-0113,Kamen-na-Obi Airfield,RU,RU-NVS,
RU-0114,Kalmanka Airfield,RU,RU-NVS,
RU-0115,Slavgorod Severniy Air Base,RU,RU-ALT,
RU-0116,Severnoye Airport,RU,RU-NVS,
RU-0117,Klyuchi Airfield,RU,RU-ALT,
RU-0118,Chistoozyornoe Airfield,RU,RU-NVS,
RU-0119,Srednebeloye Helicopter Base,RU,RU-AMU,
RU-0120,Ishim Airfield,RU,RU-TYU,
RU-0121,Verkhneimbatsk Airport,RU,RU-KYA,
RU-0122,Yalutorovsk Airfield,RU,RU-TYU,
RU-0123,Birobidzhan Yuzhniy Airfield,RU,RU-YEV,
RU-0124,Birofeld Airfield,RU,RU-YEV,
RU-0125,Bobrovka Air Base,RU,RU-SAM,
RU-0126,Borzya Zapadnaya Airfield,RU,RU-CHI,
RU-0127,Bryansk Airport,RU,RU-BRY,
RU-0128,Budyonnovsk Air Base,RU,RU-STA,
RU-0129,Buzuluk Airport,RU,RU-ORE,
RU-0130,Yefremov Air Base,RU,RU-TUL,
RU-0131,Troitskoye Air Base,RU,RU-KL,
RU-0132,Chernigovka Air Base,RU,RU-PRI,
RU-0133,Kashtak Airfield,RU,RU-CHI,
RU-0134,Chizha Airport,RU,RU-ARK,
RU-0135,Esso Airport,RU,RU-KAM,
RU-0136,Galyonki Air Base,RU,RU-PRI,
RU-0137,Gazimurskiy Zavod Airport,RU,RU-CHI,
RU-0138,Girvas Air Base,RU,RU-KR,
RU-0139,Goryachinsk Airport,RU,RU-BU,
RU-0140,Gryazi Airfield,RU,RU-LIP,
RU-0141,Idrinskoye Airport,RU,RU-KYA,
RU-0142,Imeni Poliny Osipenko Airport,RU,RU-KHA,
RU-0143,Avachinskiy Heliport,RU,RU-KAM,
RU-0144,Dubrovitsy Airfield,RU,RU-MOS,
RU-0145,Chaikovskiy Airport,RU,RU-PER,
RU-0146,Froly Airfield,RU,RU-PER,
RU-0147,Kurkachi Airfield,RU,RU-TA,
RU-0148,Maikhe Airfield,RU,RU-PRI,
RU-0149,Uglovaya Air Base,RU,RU-PRI,
RU-0150,Saint Petersburg Children's Hospital No.1 Helipad,RU,RU-SPE,
RU-0151,Petropavlovskaya Krepost Helipad,RU,RU-SPE,
RU-0152,Mozdok Air Base,RU,RU-SE,
RU-0153,Komendantskiy Airfield,RU,RU-SPE,
RU-0154,Ropsha Airfield,RU,RU-LEN,
RU-0155,Seltso Airfield,RU,RU-LEN,
RU-0156,Solnechniy Airfield,RU,RU-KYA,
RU-0157,Manskiy Airfield,RU,RU-KYA,
RU-0158,Severskaya Airfield,RU,RU-KDA,
RU-0159,Izborsk Airport,RU,RU-PSK,
RU-0160,Sennaya Guba Helipad,RU,RU-KR,
RU-0161,Tikhvin Airport,RU,RU-LEN,
RU-0162,Maksimkin Yar Airport,RU,RU-TOM,
RU-0163,Yegorlykskaya Air Base,RU,RU-ROS,
RU-0164,Tikhoretsk Air Base,RU,RU-KDA,
RU-0165,Agoy Airfield,RU,RU-KDA,
RU-0166,Giaginskaya Airfield,RU,RU-AD,
RU-0167,Mozhga Airport,RU,RU-UD,
RU-0168,Sarmany Airport,RU,RU-TA,
RU-0169,Byngi Airfield,RU,RU-SVE,
RU-0170,Baltym Airfield,RU,RU-SVE,
RU-0171,Troitsk Air Base,RU,RU-CHE,
RU-0172,Gudron Airfield,RU,RU-ORE,
RU-0173,Georgiyevka Airfield,RU,RU-SAM,
RU-0174,Emergency Medicine Research Institute Helipad,RU,RU-SPE,
RU-0175,Ambassador Hotel Helipad,RU,RU-SPE,
RU-0176,Marli Helipad,RU,RU-SPE,
RU-0177,Uglich Fominskoye Helipad,RU,RU-YAR,
RU-0178,Yaskino Helipad,RU,RU-VLG,
RU-0179,Tushino Children's Hospital Helipad,RU,RU-MOW,
RU-0180,Alyye Parusa Helipad,RU,RU-MOW,
RU-0181,Solntsevo Heliport,RU,RU-MOW,
RU-0182,Chegdomyn Airport,RU,RU-KHA,
RU-0183,Kyargozero Air Base,RU,RU-KR,
RU-0184,Yuryevskoye Airport,RU,RU-TVE,
RU-0185,Marino Airstrip,RU,RU-TVE,
RU-0186,Torzhok Helicopter Base,RU,RU-TVE,
RU-0187,Blagoveshchenye Airfield,RU,RU-MOS,
RU-0188,Dubna Seaplane Base,RU,RU-MOS,
RU-0189,Kostomuksha Airport,RU,RU-KR,
RU-0190,Pugachyov Heliport,RU,RU-SAR,
RU-0191,Pyaozero Airport,RU,RU-KR,
RU-0192,Kozhin Airfield,RU,RU-SAR,
RU-0193,Pushkino Heliport,RU,RU-MOS,
RU-0194,Sinegorye Airport,RU,RU-MAG,
RU-0195,Kinel-Cherkassy Air Base,RU,RU-SAM,
RU-0196,Tomtor Airport,RU,RU-SA,
RU-0197,Zimovniki Air Base,RU,RU-ROS,
RU-0198,Solnechniy Airport,RU,RU-SA,
RU-0199,Dzhebariki-Khaya Airport,RU,RU-SA,
RU-0200,Typliy Klyuch Airport,RU,RU-SA,KDY
RU-0201,Shabanovo Airfield,RU,RU-PSK,
RU-0202,Karachikha Airfield,RU,RU-YAR,
RU-0203,Koyda Airport,RU,RU-ARK,
RU-0204,Kanevka Airport,RU,RU-MUR,
RU-0205,Sosnovka Airport,RU,RU-MUR,
RU-0206,Tetrino Airport,RU,RU-MUR,
RU-0207,Chavanga Airport,RU,RU-MUR,
RU-0208,Chapoma Airport,RU,RU-MUR,
RU-0209,Derevyannoe Airport,RU,RU-KR,
RU-0210,Aginskoye Airport,RU,RU-KYA,
RU-0211,Taganrog Tsentralny Air Base,RU,RU-ROS,
RU-0212,Arsenyev Airfield,RU,RU-PRI,
RU-0213,Panki Heliport,RU,RU-MOS,
RU-0214,Ukhtomskaya Heliport,RU,RU-MOS,
RU-0215,Zhulebino Heliport,RU,RU-MOW,
RU-0216,Vokhma Airport,RU,RU-KOS,
RU-0217,Sormovo Airfield,RU,RU-NIZ,
RU-0218,Bolshoye Gryzlovo Airfield,RU,RU-MOS,
RU-0219,Drakino Airfield,RU,RU-MOS,
RU-0220,Volosovo Airfield,RU,RU-MOS,
RU-0221,Sonino Airstrip,RU,RU-MOS,
RU-0222,Lobanovo Airstrip,RU,RU-MOS,
RU-0223,Malino Heliport,RU,RU-MOS,
RU-0224,Pakhomovo Airfield,RU,RU-TUL,
RU-0225,Bronnitsy Airfield,RU,RU-MOS,
RU-0226,Korobcheyevo Airfield,RU,RU-MOS,
RU-0227,Uzunovo Airport,RU,RU-MOS,
RU-0228,Rydoma Airfield,RU,RU-TUL,
RU-0229,Myasnovo Airfield,RU,RU-TUL,
RU-0230,Ryazhsk Airfield,RU,RU-RYA,
RU-0231,Vatulino Airfield,RU,RU-MOS,
RU-0232,Bezhitsa Airfield,RU,RU-BRY,
RU-0233,Kasimov Airport,RU,RU-RYA,
RU-0234,Emergency Children's Surgery and Traumatology Research Institute Helipad,RU,RU-MOW,
RU-0235,Akhty Airfield,RU,RU-DA,
RU-0236,Vyazma Zapadny Airstrip,RU,RU-SMO,
RU-0237,Kozelsk Heliport,RU,RU-KLU,
RU-0238,Medyn Airfield,RU,RU-KLU,
RU-0239,Starodub Airport,RU,RU-BRY,
RU-0240,Seshcha Air Base,RU,RU-BRY,
RU-0241,Rybinsk Yuzhny Airfield,RU,RU-YAR,
RU-0242,Kirzhach Airfield,RU,RU-VLA,
RU-0243,Ivanovo Yasyunikha Airfield,RU,RU-IVA,
RU-0244,Teykovo Heliport,RU,RU-IVA,
RU-0245,Nikitino Airfield,RU,RU-MOS,
RU-0246,Kolchugino Airport,RU,RU-VLA,
RU-0247,Alferyevo Airfield,RU,RU-MOS,
RU-0248,Yegoryevsk Airfield,RU,RU-MOS,
RU-0249,Novaya Heliport,RU,RU-MOS,
RU-0250,Shevlino Helipad,RU,RU-MOS,
RU-0251,Anosino-1 Helipad,RU,RU-MOS,
RU-0252,Barvikha-3 Helipad,RU,RU-MOS,
RU-0253,City Clinical Hospital No.71 Helipad,RU,RU-MOW,
RU-0254,City Clinical Hospital No.20 Helipad,RU,RU-MOW,
RU-0255,Emergency Medicine Research Institute Helipad,RU,RU-MOW,
RU-0256,Nagornoye Helipad,RU,RU-MOS,
RU-0257,Vyazma Airport,RU,RU-SMO,
RU-0258,City Clinical Hospital No.15 Helipad,RU,RU-MOW,
RU-0259,City Clinical Hospital No.7 Helipad,RU,RU-MOW,
RU-0260,Bakovka Helipad,RU,RU-MOW,
RU-0261,Golitsyno Helipad,RU,RU-MOS,
RU-0262,Anino Helipad,RU,RU-MOW,
RU-0263,MKAD 35 Kilometr Helipad,RU,RU-MOW,
RU-0264,Alabino Helipad,RU,RU-MOS,
RU-0265,Pavlovskoye Helipad,RU,RU-MOS,
RU-0266,Barvikha-4 Helipad,RU,RU-MOS,
RU-0267,Novo-Ogaryovo Helipad,RU,RU-MOS,
RU-0268,Ogaryovo Heliport,RU,RU-MOS,
RU-0269,Gorki-9 Heliport,RU,RU-MOS,
RU-0270,Crocus Expo Helipad,RU,RU-MOS,
RU-0271,City Children's Clinical Hospital No.9 Helipad,RU,RU-MOW,
RU-0272,Belaya Dacha Helipad,RU,RU-MOS,
RU-0273,Sofrino Helipad,RU,RU-MOS,
RU-0274,Vlasikha Helipad,RU,RU-MOS,
RU-0275,MKAD 63 Kilometr Helipad,RU,RU-MOW,
RU-0276,Oyok Airfield,RU,RU-IRK,
RU-0277,Rzhevka Heliport,RU,RU-LEN,
RU-0278,Sukhaya Rechka Naval Air Base,RU,RU-PRI,
RU-0279,Vera Helipad,RU,RU-MOS,
RU-0280,Anosino-2 Heliport,RU,RU-MOS,
RU-0281,Bely Klyuch Airfield,RU,RU-ULY,
RU-0282,Millerovo Air Base,RU,RU-ROS,
RU-0283,Millerovo Airport,RU,RU-ROS,
RU-0284,Bogorodsk Airfield,RU,RU-NIZ,
RU-0285,Primorsko-Akhtarsk Air Base,RU,RU-KDA,
RU-0286,Temryuk Heliport,RU,RU-KDA,
RU-0287,Korenovsk Air Base,RU,RU-KDA,
RU-0288,Kushchyovskaya Air Base,RU,RU-KDA,
RU-0289,Goreloye Airfield,RU,RU-TAM,
RU-0290,Kineshma Airport,RU,RU-IVA,
RU-0291,Nezhitino Airport,RU,RU-IVA,
RU-0292,Yuryevets Airport,RU,RU-IVA,
RU-0293,Krasnogorye Airport,RU,RU-KOS,
RU-0294,Udskoye Airport,RU,RU-KHA,
RU-0295,Burevestnik Yacht-club Helipad,RU,RU-MOS,
RU-0296,Rechnoy Yacht-club Helipad,RU,RU-SPE,
RU-0297,Pereyaslavka Air Base,RU,RU-KHA,
RU-0298,Marinovka Air Base,RU,RU-VGG,
RU-0299,Varfolomeyevka Air Base,RU,RU-PRI,
RU-0300,Lensovetovskiy Heliport,RU,RU-SPE,
RU-0301,Volen Heliport,RU,RU-MOS,
RU-0302,Pridachinskaya Damba Heliport,RU,RU-VOR,
RU-0303,Privolzhskiy Air Base,RU,RU-AST,
RU-0304,Kapustin Yar Airfield,RU,RU-AST,
RU-0305,Srednyaya Akhtuba Airfield,RU,RU-AST,
RU-0306,Beketovka Air Base,RU,RU-VGG,
RU-0307,Kotelnikovo Airfield,RU,RU-VGG,
RU-0308,Romanovskaya Airport,RU,RU-ROS,
RU-0309,Kholodnogorskiy Airfield,RU,RU-STA,
RU-0310,Sal'sk Airfield,RU,RU-ROS,
RU-0311,Mikhaylovka Airfield,RU,RU-VGG,
RU-0312,Belaya Kalitva Airport,RU,RU-ROS,
RU-0313,Zernograd Air Base,RU,RU-ROS,
RU-0314,Dubki Airfield,RU,RU-SAR,
RU-0315,Zabelskiy Airfield,RU,RU-BA,
RU-0316,Loginovo Airfield,RU,RU-SVE,
RU-0317,Rozhdestveno Airfield,RU,RU-SAM,
RU-0318,Sokol Air Base,RU,RU-ORE,
RU-0319,Kupino Air Base,RU,RU-NVS,
RU-0320,Pervomayskiy Airport,RU,RU-VLA,
RU-0321,Oryol Severny Airport,RU,RU-ORL,
RU-0322,Morshansk Air Base,RU,RU-TAM,
RU-0323,Usman Airfield,RU,RU-LIP,
RU-0324,Mordovo Airport,RU,RU-TAM,
RU-0325,Ryshkovo Airfield,RU,RU-KRS,
RU-0326,Kamenka Air Base,RU,RU-PNZ,
RU-0327,Vozdvizhenka Air Base,RU,RU-PRI,
RU-0328,Pristan Naval Air Base,RU,RU-PRI,
RU-0329,Khorol Air Base,RU,RU-PRI,
RU-0330,Mys Nizmenny Airport,RU,RU-CHU,
RU-0331,Khvalynka Air Base,RU,RU-PRI,
RU-0332,Novonezhino Airfield,RU,RU-PRI,
RU-0333,Novorossiya Airfield,RU,RU-PRI,
RU-0334,Kansk Tsentralny Airport,RU,RU-KYA,
RU-0335,Lesnoy Airfield,RU,RU-ALT,
RU-0336,Charyshskoye Airfield,RU,RU-ALT,
RU-0337,Ubinskoye Airport,RU,RU-NVS,
RU-0338,Yurt-Ora Airstrip,RU,RU-NVS,
RU-0339,Kubovaya Heliport,RU,RU-NVS,
RU-0340,Ataka Helipad,RU,RU-KEM,
RU-0341,Kemerovo Severny Airport,RU,RU-KEM,
RU-0342,Yuzhnaya Airfield,RU,RU-NVS,
RU-0343,Iskitim Airfield,RU,RU-NGR,
RU-0344,Sibirskiy Heliport,RU,RU-ALT,
RU-0345,Nazarovo Airport,RU,RU-KYA,
RU-0346,Uzhur Airport,RU,RU-KYA,
RU-0347,Maryanovka Airfield,RU,RU-OMS,
RU-0348,Krasnoozyorsk Airport,RU,RU-NVS,
RU-0349,Shadrinsk Helipad,RU,RU-KGN,
RU-0350,Abzakovo Helipad,RU,RU-BA,
RU-0351,Gora Pashina Heliport,RU,RU-CHE,
RU-0352,Gurban Helipad,RU,RU-MOS,
RU-0353,Bunkovo Heliport,RU,RU-MOS,
RU-0354,Krasny Posyolok Airfield,RU,RU-MOS,
RU-0355,Nakhabino Helipad,RU,RU-MOS,
RU-0356,Mitino Heliport,RU,RU-MOS,
RU-0357,City Clinical Hospital No.36 Helipad,RU,RU-MOW,
RU-0358,Grachi Helipad,RU,RU-MOS,
RU-0359,Voskresensk Airstrip,RU,RU-MOS,
RU-0360,Mavrino Helipad,RU,RU-MOS,
RU-0361,Burny Airfield,RU,RU-LEN,
RU-0362,Bolshoy Lutsk Airstrip,RU,RU-LEN,
RU-0363,Valday Helipad,RU,RU-NGR,
RU-0364,Suzdal Airport,RU,RU-VLA,
RU-0365,Novinki Airport,RU,RU-MOS,
RU-0366,Polyany Helipad,RU,RU-MOS,
RU-0367,Beloomut Airfield,RU,RU-MOS,
RU-0368,Seltsy Airfield,RU,RU-RYA,
RU-0369,Gelendzhik Seaplane Base,RU,RU-KDA,
RU-0370,Kochubeyevskoye Airport,RU,RU-STA,
RU-0371,Tatsinskaya Airfield,RU,RU-ROS,
RU-0372,Rostov-na-Donu Tsentralny Air Base,RU,RU-ROS,
RU-0373,Rostov-na-Donu Severny Heliport,RU,RU-ROS,
RU-0374,Svetlograd Airfield,RU,RU-STA,
RU-0375,Monino Airfield,RU,RU-MOS,
RU-0376,Kalininskiy Airfield,RU,RU-STA,
RU-0377,Makhachkala-1 Airfield,RU,RU-DA,
RU-0378,Khunzakh Airport,RU,RU-DA,
RU-0379,Tlyarata Helipad,RU,RU-DA,
RU-0380,Akhtubinsk Air Base,RU,RU-AST,
RU-0381,Osypnoy Bugor Airfield,RU,RU-AST,
RU-0382,Tri Protoka Airfield,RU,RU-AST,
RU-0383,Kuznetsk Airport,RU,RU-PNZ,
RU-0384,Volzhskiy Utyos Helipad,RU,RU-SAM,
RU-0385,Volsk Airfield,RU,RU-SAR,
RU-0386,Novosyolki Airport,RU,RU-ULY,
RU-0387,Golovino Airport,RU,RU-TOM,
RU-0388,Bor Heliport,RU,RU-MOS,
RU-0389,Noginsk Helicopter Base,RU,RU-MOS,
RU-0390,Utkina Zavod Helipad,RU,RU-SPE,
RU-0391,Vikhrevo Airfield,RU,RU-MOS,
RU-0392,Zvezda Airfield,RU,RU-SAM,
RU-0393,Krasny Yar Airport,RU,RU-SAM,
RU-0394,Kovdor Airport,RU,RU-MUR,
RU-0395,Kitsa Airfield,RU,RU-MUR,
RU-0396,Okunev Nos Airport,RU,RU-KO,
RU-0397,Korzhevskiy Airstrip,RU,RU-KDA,
RU-0398,Kiyevskoye Airstrip,RU,RU-KDA,
RU-0399,Yablonovskiy Airstrip,RU,RU-AD,
RU-0400,Dolzhanskaya Airfield,RU,RU-KDA,
RU-0401,Olginskaya Airstrip,RU,RU-KDA,
RU-0402,Medvedkovskaya Airstrip,RU,RU-KDA,
RU-0403,Yelizavetinskaya Airstrip,RU,RU-KDA,
RU-0404,Osechki Airstrip,RU,RU-KDA,
RU-0405,Novotitarovskaya Airstrip,RU,RU-KDA,
RU-0406,Novodmitriyevskaya Airstrip,RU,RU-KDA,
RU-0407,Rodnikovskaya Airstrip,RU,RU-KDA,
RU-0408,Kusino Airfield,RU,RU-LEN,
RU-0409,Yastrebino Airstrip,RU,RU-LEN,
RU-0410,Glazhevo Airstrip,RU,RU-LEN,
RU-0411,Chernogolovka Airfield,RU,RU-MOS,
RU-0412,Panino Airstrip,RU,RU-RYA,
RU-0413,Negoditsy Airstrip,RU,RU-LEN,
RU-0414,Borshchovo Airstrip,RU,RU-LEN,
RU-0415,Smychkovo Airfield,RU,RU-LEN,
RU-0416,Lyubytino Airstrip,RU,RU-NGR,
RU-0417,Okulovka Airport,RU,RU-NGR,
RU-0418,Ozyorny Heliport,RU,RU-TVE,
RU-0419,Maksatikha Airport,RU,RU-TVE,
RU-0420,Staritsa Airstrip,RU,RU-TVE,
RU-0421,Otradnaya Airport,RU,RU-KDA,
RU-0422,Mostovskoy Airfield,RU,RU-KDA,
RU-0423,Labinsk Airport,RU,RU-KDA,
RU-0424,Kurganinsk Airport,RU,RU-KDA,
RU-0425,Kislovodsk Airport,RU,RU-STA,
RU-0426,Psebay Airport,RU,RU-KDA,
RU-0427,Bugry Helipad,RU,RU-LEN,
RU-0428,Osinovaya Roshcha Helipad,RU,RU-SPE,
RU-0429,Morozovo Airstrip,RU,RU-MOS,
RU-0430,Kamyshin Airport,RU,RU-VGG,
RU-0431,GAI (russian road police) helipad,RU,RU-NIZ,
RU-0432,Karachayevsk Airfield,RU,RU-KC,
RU-0433,Nizhneudinsk Airport,RU,RU-IRK,
RU-0434,Salmiyarvi Airport,RU,RU-MUR,
RU-0435,Anna Heliport,RU,RU-PRI,
RU-0436,Afipsky Airport,RU,RU-KDA,
RU-0437,Torbusha Airstrip,RU,RU-KAM,
RU-0438,Zyryanka West Airport,RU,RU-SA,
RU-0439,Guba Gryaznaya Heliport,RU,RU-MUR,
RU-0440,Shonguy Airfield,RU,RU-MUR,
RU-0441,Pyalitsa Airport,RU,RU-MUR,
RU-0442,Kashkarantsy Airstrip,RU,RU-MUR,
RU-0443,Olenitsa Airfield,RU,RU-MUR,
RU-0444,Kuzreka Airport,RU,RU-MUR,
RU-0445,Aerodrom Tsherskaia,RU,RU-PSK,
RU-0446,Emilovo,RU,RU-PSK,
RU-0447,Seredka,RU,RU-PSK,
RU-0448,Gurlevo,RU,RU-LEN,
RU-0449,Atsevo,RU,RU-PSK,
RU-0450,Poklonnaya Hill Helipad,RU,RU-MOW,
RU-0451,Chistyy Airport,RU,RU-IRK,
RU-0452,Priboynyy Airport,RU,RU-IRK,
RU-0453,Krivolutskaya Airport,RU,RU-IRK,
RU-0454,Vorskoe Airstrip,RU,RU-KGD,
RU-0455,Nikolinu Airstrip,RU,RU-U-A,
RU-0456,Zhurban Airport,RU,RU-AMU,
RU-0457,Khvoynyy Airport,RU,RU-AMU,
RU-0458,Kakhovka/Romny Airbase,RU,RU-AMU,
RU-0459,Kakhovka Airfield,RU,RU-AMU,
RU-0460,Pozdeevka Airport,RU,RU-AMU,
RU-0461,Amaranka Airfield,RU,RU-AMU,
RU-0462,Cheremkhovo Airstrip,RU,RU-AMU,
RU-0463,Sorokino Airfield,RU,RU-PSK,
RU-0464,Eldikan Airstrip,RU,RU-SA,
RU-0465,Novoselovo Airport,RU,RU-KYA,
RU-0466,Balakhta Airport,RU,RU-KYA,
RU-0467,Krasnoturansk Airport,RU,RU-KYA,
RU-0468,Oktyabrskiy Airport,RU,RU-IRK,
RU-0469,Anash Airport,RU,RU-KYA,
RU-0470,Motygino Airport,RU,RU-KYA,
RU-0471,Novoangarsk Airport,RU,RU-KYA,
RU-0472,Lamutskoye Airport,RU,RU-CHU,
RU-0473,Schloss Waldau Airstrip,RU,RU-KGD,
RU-0474,Vaga River Heliport,RU,RU-ARK,
RU-0475,Pricep Airstrip,RU,RU-U-A,
RU-0476,Tarosovo Airstrip,RU,RU-LEN,
RU-0477,Alexandria Heliport,RU,RU-ROS,
RU-0478,Otkritie Arena Heliport,RU,RU-MOW,
RU-0479,Tushino Heliport,RU,RU-MOW,
RU-0480,Volkhov-Most river runway,RU,RU-U-A,
RU-0481,Vrachovo-Gorki Airport,RU,RU-MOS,
RU-0482,Seltsy Heliport,RU,RU-RYA,
RU-0483,Padinskoye Airstrip,RU,RU-U-A,
RU-0484,Kotovo Airfield,RU,RU-BEL,
RU-0485,Aviator-3,RU,RU-U-A,
RU-0486,Baranikha Airport,RU,RU-CHU,
RU-0487,Cherek,RU,RU-KB,
RU-0488,Belgorod-Severniy Airstrip,RU,RU-BEL,
RU-0489,Smirnykh Air Base,RU,RU-SAK,
RU-0490,Zavitinsk Air Base,RU,RU-AMU,
RU-0491,Pervomaysk/Zhitnitsa Airfield,RU,RU-SAK,
RU-0492,Taldom airstrip,RU,RU-MOS,
RU-0493,Dalnerechensk Airport,RU,RU-PRI,DLR
RU-0494,Korpiya Airstrip,RU,RU-LEN,
RU-0495,Kotly Airfield,RU,RU-LEN,
RU-0496,Begunitsy Northwest Airfield,RU,RU-LEN,
RU-0497,Golubkovo Airfield,RU,RU-LEN,
RU-0498,Luga Bereg Airstrip,RU,RU-LEN,
RU-0499,Rybezhno West,RU,RU-LEN,
RU-0500,Aleksandrov East Airport,RU,RU-VLA,
RU-0501,Bogoslovo Airport,RU,RU-VLA,
RU-0502,Bolshiye Vsegodichi Airport,RU,RU-VLA,
RU-0503,Vtorovo Airport,RU,RU-VLA,
RU-0504,Kameno Airport,RU,RU-VLA,
RU-0505,Gorokhovets Airport,RU,RU-VLA,
RU-0506,Danilkovo Airport,RU,RU-VLA,
RU-0507,Paustovo Airfield,RU,RU-VLA,
RU-0508,Doskino Airport,RU,RU-NIZ,
RU-0509,Shapkino Airport,RU,RU-NIZ,
RU-0510,Krapivye Airport,RU,RU-VLA,
RU-0511,Nebyloye Airfield,RU,RU-VLA,
RU-0512,Tarbayevo Airport,RU,RU-VLA,
RU-0513,Turtino Airport,RU,RU-VLA,
RU-0514,Orlovka Airfield,RU,RU-YAR,
RU-0515,Selizharovo Airfield,RU,RU-TVE,
RU-0516,Kusnetsovka Airfield,RU,RU-TVE,
RU-0517,Bakhta Airport,RU,RU-KYA,
RU-0518,Lebed Airport,RU,RU-KYA,
RU-0519,Poligus Airport,RU,RU-KYA,
RU-0520,Vorogovo Airport,RU,RU-KYA,
RU-0588,Orlovka Air Base,RU,RU-AMU,
RU-0764,Kubinka Air Base,RU,RU-MOS,
RU-0804,Onega Andozero Air Base,RU,RU-ARK,
RU-0845,Gorelovo Aerodrome,RU,RU-SPE,
RU-0892,Lebedovo Air Base,RU,RU-SAR,
RU-0967,Gorin Air Base,RU,RU-KHA,
RU-1071,Kamensk-Uralskiy Air Base,RU,RU-SVE,
RU-1110,Monchegorsk Air Base,RU,RU-MUR,
RU-1221,Vozzhayevka Air Base,RU,RU-AMU,
RU-1241,Dno Air Base,RU,RU-PSK,
RU-1480,Kryuchkovo Air Base,RU,RU-TVE,
RU-1507,Dobrynskoye Air Base,RU,RU-VLA,
RU-1777,Nerchinsk Air Base,RU,RU-CHI,
RU-187,Lodeynoye Pole Air Base,RU,RU-LEN,
RU-1892,Dolinsk-Sokol Air Base,RU,RU-SAK,
RU-2070,Logovushka Airfield,RU,RU-KGN,
RU-2098,Mukachevo Air Base,UA,UA-21,
